ingresos,gastos_comunes,pago_coche,gastos_otros,ahorros,vivienda,estado_civil,hijos,trabajo,comprar
4975,963,171,570,37776,373563,1,5,5,0
4879,912,254,540,39417,374256,1,5,5,0
4940,1022,199,426,39179,372949,2,0,2,1
4946,900,308,468,38355,373797,2,1,1,1
4891,972,125,552,39466,373744,0,5,3,0
5010,972,312,610,38989,373891,2,3,4,1
4923,945,284,479,38789,373133,2,1,3,1
4897,938,272,599,38969,373597,1,2,7,1
4985,1017,178,423,38379,374117,2,3,7,0
4875,895,158,611,39573,372589,1,2,1,0
5027,1000,286,511,38625,373089,1,3,2,1
4956,974,271,450,38452,373497,1,2,1,1
5017,883,180,475,37808,373786,1,5,4,1
5030,957,155,461,39597,372715,0,5,7,1
4953,1057,162,612,39353,373247,2,4,6,1
4912,890,221,547,37962,372869,0,0,8,1
4951,1043,162,514,38562,373457,2,5,2,0
4915,968,172,536,38206,373559,1,1,5,1
5056,1066,302,475,37879,373424,2,3,5,1
4879,1051,157,563,38437,374277,2,5,7,1
4972,918,217,558,38363,373472,1,1,8,0
4992,962,310,531,38808,373807,2,1,0,1
5039,1050,171,453,38987,373102,1,3,2,0
4907,999,309,513,39542,373655,1,5,0,0
4862,917,224,427,38530,374203,2,0,1,0
4973,922,190,481,38012,372637,2,0,4,1
4883,1017,168,567,37850,373098,2,2,4,0
4904,935,178,417,39553,372849,1,5,1,0
4944,1048,251,485,39438,372397,1,0,5,0
4993,997,132,471,39249,373045,0,0,8,1
4866,1014,309,427,37923,372896,2,0,5,0
4940,942,297,463,38590,373705,0,1,1,1
4884,951,313,484,39631,372609,0,5,8,0
4941,967,207,490,38472,373245,0,0,2,0
4974,1045,207,487,37749,373664,0,3,4,0
4999,1039,204,568,38325,372693,1,2,3,0
4883,971,182,576,39660,373867,0,2,2,1
4909,947,114,523,38070,372649,2,3,5,0
4954,1008,140,504,38294,373119,0,5,3,1
4951,917,307,489,37970,372621,1,1,3,0
4884,1026,270,590,39161,373268,0,5,1,0
4979,965,276,601,38085,373219,2,2,5,0
4963,1047,263,591,38596,373101,1,5,1,0
4913,997,229,493,39676,373338,0,3,1,1
5051,924,234,582,39635,373357,0,2,5,0
4963,913,150,615,38156,374349,1,5,3,1
4961,1000,157,613,38983,374038,1,4,4,1
5002,989,152,450,39381,372486,0,4,5,0
5056,1006,143,546,38703,373612,2,1,2,1
4871,963,145,485,39634,373414,1,2,2,1
5042,961,218,572,39155,372707,0,3,6,1
5021,882,140,552,38434,374135,0,5,5,0
5012,911,206,438,39499,373472,2,2,5,1
5013,1033,278,522,39551,373907,0,4,5,1
5020,962,290,609,37828,374280,2,1,0,1
4887,1007,160,471,38649,373390,0,0,1,0
4971,970,140,593,38611,373515,2,5,0,0
5026,951,172,504,38632,373102,2,2,3,1
4998,1044,254,480,37812,373172,2,5,7,1
5054,957,213,526,38604,372715,2,5,8,0
4937,899,137,539,39000,372467,0,0,2,0
5046,1036,119,590,38149,374310,0,4,3,0
5008,1010,172,476,39220,373601,1,4,2,1
5024,1047,208,512,38925,372689,1,2,3,1
4893,984,176,547,38449,373222,1,1,6,1
4865,922,118,598,38235,372670,1,4,7,1
4877,944,246,542,39425,372465,0,5,4,1
4973,992,284,593,39723,373661,1,1,5,0
4926,1006,182,578,37920,373481,1,1,1,0
5020,915,273,539,39069,372799,1,0,1,1
4951,944,261,557,39436,373265,0,1,1,0
4989,1048,175,570,39054,373163,2,2,0,0
4937,873,115,592,38397,372619,1,3,2,0
4922,1065,227,567,39270,373801,1,1,4,0
4901,1024,177,573,39742,374184,0,3,2,1
4901,977,189,497,38010,373031,0,0,7,0
4966,971,268,554,39231,373318,0,4,5,1
4907,991,143,434,38878,373270,0,2,0,0
5040,999,267,601,38190,374283,2,5,2,1
4906,930,199,484,38307,373393,0,1,3,0
4958,1019,181,484,39579,374193,0,1,3,1
4979,975,157,469,38398,372620,2,4,5,1
5024,877,285,509,39708,374045,0,4,0,1
4955,1003,294,538,39251,372710,1,0,0,0
5025,938,232,447,38147,373413,1,5,1,1
4952,1061,220,419,37763,374326,2,1,6,1
4987,985,127,423,38107,373332,0,3,2,1
4913,921,124,578,39183,372936,0,0,0,0
5052,936,235,469,38123,372832,0,3,7,0
4979,1050,184,569,38270,373834,2,0,2,0
5054,962,254,436,39535,372865,2,2,8,0
4941,1054,160,608,38547,374333,0,5,0,0
5040,971,299,562,38613,373073,2,0,0,0
4891,938,159,440,37777,372423,1,3,1,0
4903,974,310,420,37913,373555,2,2,5,1
4862,1031,252,476,38176,373794,2,1,8,1
4939,991,225,550,38489,374040,1,4,1,0
5031,949,157,428,38596,373054,2,0,6,1
4879,930,135,578,37859,372402,0,4,1,0
5056,1027,117,565,39302,374305,1,3,6,1
5011,1011,218,475,39602,373438,1,3,6,1
4940,1010,292,578,39143,373820,0,0,8,1
4866,1027,163,557,39152,372506,0,1,8,1
4938,872,151,483,39258,373567,0,2,3,1
4963,1025,189,524,38770,373377,2,5,4,1
4888,944,123,456,38838,372576,1,5,4,1
4881,892,262,428,38094,374363,2,1,0,1
4971,936,246,589,39227,373699,1,4,1,0
4874,1029,137,566,38344,373053,1,5,7,1
5029,1030,153,607,39674,373753,1,0,7,0
4955,1026,311,578,39373,374019,0,1,0,0
4896,871,210,573,38963,374093,0,2,4,0
4983,885,203,595,39164,374380,0,5,4,1
5059,944,167,477,39245,373306,0,1,4,0
5026,966,222,487,39420,374166,0,2,2,0
4899,987,212,423,39716,373120,1,5,0,1
4976,1013,139,596,39517,373456,2,4,5,0
4990,1020,264,479,38162,374207,0,2,4,1
4968,1027,188,469,39257,374306,1,3,2,0
4876,912,257,440,37826,373377,1,1,3,0
5033,1055,247,425,38705,374154,2,5,6,1
5026,945,194,526,37931,373174,0,3,0,0
4873,1004,270,486,39693,373499,0,3,7,0
5057,1056,177,560,38028,373822,2,1,5,0
5059,1014,259,460,38324,373600,2,0,5,0
4943,985,179,490,38347,373072,1,3,1,0
5014,1028,261,596,37834,373401,1,2,1,1
5024,940,252,526,38570,372815,1,1,8,1
4932,1002,131,483,38946,374036,2,2,3,1
4934,1048,231,418,39042,373204,0,3,1,1
4870,893,240,421,39659,374294,1,5,3,0
5031,961,114,530,39648,374062,1,0,7,1
4940,1008,191,616,38949,373449,2,3,2,0
4924,900,156,518,38384,373597,0,5,8,0
5058,964,232,424,39626,374102,1,3,5,0
4888,964,197,517,39560,373464,0,2,5,1
4998,1069,233,591,38304,373796,1,4,7,0
4979,972,138,545,38068,373696,0,1,4,0
4988,878,182,476,38437,372739,1,1,3,0
5001,1029,300,541,38101,373763,2,2,8,1
4952,996,145,456,37874,372579,2,1,7,0
4913,927,235,477,38521,373483,0,2,8,1
4991,955,252,545,39131,372860,2,1,0,1
4986,1024,167,536,39080,373955,1,3,8,0
5003,939,154,429,39312,373551,2,2,5,0
5057,1065,166,615,38619,373523,2,5,6,0
4916,969,204,596,39157,372663,2,1,7,0
5032,880,251,490,37985,373821,2,0,6,1
4882,1011,178,576,38213,372462,0,4,4,1
4932,1030,213,482,38862,373253,1,3,1,0
5001,909,257,453,37934,374279,2,1,7,1
5012,1043,304,417,39587,373351,1,4,4,1
4927,912,270,538,39179,372601,1,4,2,1
4950,903,199,604,38574,372642,0,2,5,0
4862,916,299,572,37928,373226,0,0,5,0
5040,944,173,448,38486,374041,0,3,1,0
4964,1051,193,491,39220,373819,0,5,0,0
5019,890,184,597,39045,373127,0,0,1,0
5038,976,208,584,37817,372483,0,0,1,1
5053,1041,198,506,37786,373689,0,5,4,0
4947,1053,265,451,39505,374297,1,4,8,1
4958,1020,209,426,38065,372773,0,4,5,0
5033,894,279,452,38397,374052,0,0,0,1
5011,920,124,434,37923,373137,0,5,5,0
5017,1028,140,459,38479,373200,2,0,2,1
4966,950,230,479,38457,374035,1,1,2,1
4929,919,243,605,38476,372444,2,2,5,0
4940,914,307,542,38373,372932,2,1,4,1
4882,945,212,569,39722,373224,1,5,3,0
4970,1015,261,441,39092,372651,1,0,8,1
4948,942,128,586,39220,373851,1,4,2,1
4916,970,212,458,39192,374372,1,0,5,1
4873,992,236,458,37904,373453,2,1,2,0
5005,891,293,447,39092,373625,0,0,1,1
4952,1048,223,496,39691,373163,0,2,4,1
5005,877,257,467,37941,373066,0,1,7,1
4884,973,281,546,38897,373943,2,2,6,1
4903,1055,165,586,38989,373221,0,3,6,0
4875,1019,154,613,38807,372437,1,0,1,1
5051,949,223,576,38292,373122,0,2,6,1
4900,915,158,490,38482,373291,1,2,8,0
4881,1043,274,426,38772,372799,0,0,2,1
5005,952,155,598,38419,373841,2,0,5,1
4959,1037,292,431,39458,373330,2,4,7,1
4986,878,119,423,38719,373045,0,0,3,0
5052,917,186,423,37873,373559,1,1,8,0
4933,931,122,577,39040,372599,2,3,7,1
4919,932,293,567,38810,373351,1,0,1,1
4932,920,152,483,38657,372614,1,4,5,0
4985,1035,156,441,38629,373449,1,5,5,0
4946,1010,200,601,39385,372725,1,3,1,0
5029,1009,148,466,38356,374292,2,3,7,1
4979,906,302,462,37846,373948,2,2,7,1
4997,966,310,522,38105,373514,1,0,0,0
4946,959,292,545,38171,372592,0,4,7,1
4964,927,251,438,38144,373551,0,0,5,1
4961,1009,289,477,38535,374177,2,4,2,0
4899,1044,292,533,39363,373802,1,4,7,0
4985,983,283,610,39459,373005,1,5,5,1
4912,944,181,502,39524,373079,2,1,2,0
4945,1001,218,557,39468,373083,0,4,0,0
4956,1069,266,572,39518,372458,0,1,2,0
4891,907,171,519,38694,373115,1,4,7,1
4932,936,192,437,38744,373468,0,4,8,1
4955,1041,158,610,39078,373918,0,1,7,1
4911,954,154,483,38003,372897,1,0,1,1
4965,1026,233,515,37864,373577,1,5,0,1
4941,1030,255,530,37777,373298,1,1,8,0
5054,1034,257,572,38738,373942,0,3,6,1
5028,1029,176,588,38254,373523,2,2,2,0
4891,874,174,506,38003,374391,2,4,1,1
4893,896,293,615,39539,373243,0,0,7,0
5059,1038,217,507,39530,372849,1,1,5,1
4954,1025,285,591,39354,373225,2,2,0,1
4978,1023,120,433,38395,373910,1,3,7,1
4863,945,113,573,39236,373272,2,3,5,0
4956,897,291,490,37760,373883,2,0,6,0
4901,882,192,435,38599,372413,1,1,0,0
4862,946,261,538,39233,373057,1,4,6,0
4947,905,250,585,38483,373589,0,4,5,0
4951,925,183,516,37779,372589,0,4,5,0
4911,926,194,560,38819,373013,0,2,5,1
4990,870,249,546,38910,373251,2,4,0,1
4946,920,224,575,39099,373238,1,5,2,0
4859,894,194,455,38530,373489,2,0,2,0
4916,874,120,491,38738,373341,1,5,4,0
4975,1055,145,459,38267,373150,1,2,6,1
5001,915,207,462,38990,373974,1,1,6,0
4910,970,212,487,39497,374229,2,0,8,0
5054,926,256,461,39452,373819,0,4,2,0
4961,880,184,467,39422,373563,1,3,8,1
5040,949,225,615,38073,374135,2,0,8,0
4995,985,276,574,38113,373884,1,3,6,1
4998,1027,291,472,39329,374191,2,0,3,1
4964,1008,233,584,39509,373812,1,0,7,1
5032,891,291,506,39472,374247,2,3,4,1
4965,988,129,576,37808,372868,0,2,1,0
4893,965,256,433,38843,373917,0,0,7,0
4984,936,219,455,39399,373575,1,5,1,1
4872,911,224,613,39350,373904,0,2,5,1
5025,986,179,464,38287,374173,1,4,2,1
4895,1061,129,490,38738,374011,2,2,8,0
4921,909,152,491,38979,373759,0,3,5,0
4871,1026,192,496,38884,372460,2,2,5,0
4979,1019,280,508,39543,372483,1,4,5,1
5035,1018,155,603,39454,373642,1,3,1,0
4862,885,113,568,38738,372885,1,4,6,0
4958,1064,291,550,38826,372846,1,0,2,1
5052,873,174,504,37940,373323,1,3,1,0
4929,1067,251,569,39141,373397,2,1,6,0
4966,1063,222,556,37764,372474,2,5,3,0
5041,961,194,547,39654,373109,1,1,6,0
4896,967,149,616,39284,372461,1,0,6,1
5004,1036,286,450,39102,372474,2,4,2,1
5052,903,251,499,38214,372722,1,2,8,1
4946,1067,257,449,38140,373954,1,4,8,0
4984,988,195,478,39122,373541,1,0,0,1
4873,909,164,421,37759,373252,0,0,4,0
5011,1015,230,581,38449,374233,2,4,2,1
4961,959,280,554,38010,372956,2,2,5,0
5003,877,113,425,37911,373944,0,0,2,0
4936,883,214,572,39157,374331,1,3,1,0
4881,929,250,502,38251,374070,1,3,6,0
4886,1021,212,451,38385,373554,0,3,7,0
5042,1017,192,496,38922,373027,1,0,0,0
4930,1050,274,458,37849,374392,2,3,8,0
5036,1037,186,605,38039,372996,1,2,5,1
4945,1039,231,609,39045,373555,0,4,5,1
5037,1041,221,589,38693,373863,0,5,1,0
4988,929,301,476,39130,372607,1,2,3,0
5006,902,185,518,37900,373798,1,5,4,0
4955,1021,251,594,37947,374244,2,0,1,1
5038,1030,129,422,37831,372454,2,5,0,0
4953,951,227,594,38762,373580,1,3,3,1
4932,962,267,534,38086,374175,2,5,5,0
4877,974,216,488,39066,373841,2,1,8,0
4893,1042,223,598,38351,373633,0,2,4,0
4953,949,236,581,39647,373711,0,3,2,0
5044,1017,205,568,39042,373947,2,0,3,0
5035,1051,198,523,39724,373968,1,0,0,1
4917,993,113,600,39057,372416,1,2,8,0
4859,912,203,443,38916,374246,0,2,8,1
4958,1006,166,461,39455,372486,2,4,6,1
5022,1066,130,608,39426,374213,1,5,2,0
4960,969,142,460,39485,373973,1,3,4,1
4913,1047,292,491,39248,374025,0,0,3,0
5050,1007,154,540,39691,374205,0,3,2,0
4960,896,256,500,39045,373949,1,0,1,0
4904,928,230,527,38533,373514,1,2,8,1
4868,962,267,526,38426,372582,0,1,0,0
5020,949,166,523,37748,372997,2,1,6,0
5009,979,230,601,38658,372917,0,2,1,0
4930,933,291,605,39223,372657,1,5,5,0
4973,912,118,450,38811,373514,0,0,2,1
5040,951,216,439,39345,373900,2,4,3,1
4943,1006,195,536,38306,373704,2,0,6,1
4877,872,246,472,38835,373871,0,4,4,0
4946,1060,289,462,38681,374223,1,1,1,1
5010,1018,147,463,37850,372410,2,5,0,1
4889,1033,300,508,39221,372732,0,4,4,0
4916,990,293,481,39148,372965,1,5,0,0
5058,937,242,560,38523,373814,0,5,7,1
4962,951,147,431,38254,373403,0,1,8,1
4983,978,237,446,38970,374290,2,2,3,1
4878,935,262,458,38983,373461,1,2,0,0
4957,935,179,554,38267,374179,0,1,4,1
4906,983,161,509,38290,374102,2,1,2,0
4926,1004,230,560,39103,373191,1,5,7,0
5042,1016,130,598,39682,374103,0,0,8,1
4975,968,274,583,38749,373059,1,3,0,0
4971,1025,152,561,38668,374271,1,3,1,0
4901,944,237,561,39378,374183,2,5,2,1
4870,1023,169,577,39295,373559,0,5,0,0
4915,906,219,534,39532,372676,1,1,6,1
5038,877,313,471,39150,372934,1,3,3,0
4947,1045,173,433,37752,373799,2,0,0,0
5005,949,123,490,38582,374346,2,3,6,1
4929,1060,187,523,38901,373858,1,3,0,1
4900,1007,153,541,38125,372399,0,5,8,1
5022,1035,189,458,38116,373247,1,0,4,0
4897,931,257,454,38132,373118,2,0,3,0
5050,928,209,431,38324,374229,2,0,3,1
4952,1054,306,476,39078,373556,2,2,1,0
5043,907,226,457,39361,374009,2,4,1,1
5017,944,113,485,38520,373803,2,3,3,0
5017,920,254,435,38137,373999,2,0,0,1
4916,998,156,537,39050,374101,0,5,7,1
4965,995,242,561,38767,373066,2,1,4,0
4900,936,196,609,37830,374062,2,5,8,1
4962,911,280,561,38795,372876,2,5,1,1
4882,996,309,574,39698,373994,0,0,5,0
4918,880,202,490,38804,372466,2,4,5,0
4908,934,258,572,37985,374187,0,5,5,1
4923,991,183,520,38786,374032,1,2,8,0
4931,968,184,534,38173,373891,1,1,3,1
4882,873,217,616,39514,373815,2,0,8,1
4963,908,284,554,39272,372726,2,4,1,1
4973,972,230,525,38034,372528,2,4,7,0
4973,1030,177,492,38505,374276,0,4,8,0
4999,1013,225,605,39263,373649,0,2,1,1
4981,1042,270,526,39541,373003,0,0,6,1
4955,951,293,583,38046,373686,1,3,3,1
5019,995,185,486,38297,373600,0,2,4,1
4956,875,134,609,37993,373571,2,4,0,0
4878,1030,196,589,37751,372397,1,3,0,0
5049,1012,151,500,39011,374378,1,0,6,1
4915,1004,290,451,38198,374078,1,5,8,0
4898,1051,121,502,38894,372613,2,0,1,1
4970,975,281,548,39274,373190,2,4,4,0
4878,980,283,554,38027,374201,1,5,5,1
4992,973,232,467,37753,373170,2,4,7,0
4905,910,199,475,38491,372958,1,3,5,0
5038,960,136,590,38157,373286,2,4,5,0
5018,1030,257,614,39631,372893,0,1,1,1
4953,970,290,552,38937,372910,1,3,2,0
5057,1047,307,474,38963,373792,0,0,7,0
4875,1006,248,465,37921,372878,1,1,3,1
4878,936,151,479,39208,374035,0,3,6,0
4892,875,237,478,38054,374004,1,3,6,0
4875,910,228,558,38083,374063,2,0,4,0
4888,927,152,556,38296,372470,0,0,8,0
5046,902,143,600,38714,373844,1,1,0,1
5028,936,169,502,38271,374183,2,1,7,1
4896,1057,159,514,38268,373421,0,1,8,1
5001,1041,265,434,39061,373855,1,4,0,0
4918,875,301,575,37855,372609,0,1,2,0
4898,944,308,429,39532,373109,2,0,7,0
5029,947,164,550,37891,374344,1,0,1,0
4943,990,182,508,38967,373635,2,4,1,0
4874,906,138,462,39471,373331,2,4,5,0
4923,1045,186,532,38930,373227,2,2,8,0
4971,1048,184,609,38433,373728,1,2,7,0
4917,1026,163,531,39335,372709,0,2,5,0
4949,924,174,482,37806,372906,1,4,8,0
4887,925,127,533,38187,373575,1,5,6,1
5009,956,127,420,38202,372784,0,4,6,1
4935,905,169,466,38148,373398,0,4,6,1
4981,1015,119,429,39665,373170,0,1,5,1
5025,916,188,589,37855,373981,0,5,1,0
4880,896,282,594,38067,373744,1,0,4,1
4890,907,128,519,38521,372599,2,2,7,0
4927,1024,142,581,38979,373738,2,3,0,0
5035,1044,214,586,38201,374162,0,0,2,0
4911,941,160,478,38977,374064,0,0,2,0
5034,1058,188,489,38298,373850,0,2,7,0
4864,969,146,510,38834,373340,2,1,4,1
4961,1033,296,439,39552,373408,0,3,0,0
4901,919,132,609,39265,373349,1,2,4,0
4872,883,304,423,38093,373705,2,2,8,0
5002,1070,151,417,38598,373149,0,4,8,1
4987,965,205,555,38170,373983,2,4,6,0
4901,1002,120,603,38398,372790,0,3,7,0
4939,1051,177,578,39072,373944,2,0,1,1
4863,1037,192,426,39062,373079,0,0,5,1
4998,873,181,592,37827,372754,2,3,0,0
4940,956,307,547,38282,372513,1,5,5,0
4899,1015,160,441,38930,372791,1,0,6,1
4918,979,299,478,37984,372908,2,5,3,1
4869,925,196,528,39339,373252,2,5,0,1
4971,999,198,449,37899,372807,1,0,0,0
4901,990,166,490,39442,373337,1,1,6,1
4949,967,276,500,39627,373318,1,4,6,0
5047,1045,115,530,38326,373259,2,1,6,1
4996,1038,261,471,38639,374031,2,3,7,1
4994,1035,233,535,38530,374013,0,5,4,1
4966,1049,177,582,38729,374383,0,0,2,0
4859,1035,189,431,38657,373317,2,4,2,1
5044,973,274,579,38171,373200,0,3,2,1
5039,1023,248,520,39402,372516,1,4,7,0
4938,909,169,589,38559,373770,1,5,2,0
4891,944,117,420,38338,373139,1,0,1,1
5044,1030,154,419,39232,373683,0,3,1,1
4952,984,159,510,38566,372921,2,3,5,1
4902,874,113,489,37757,372845,1,4,4,0
4863,959,261,588,38068,373638,0,0,4,1
4904,907,147,433,37888,373097,0,0,0,0
4880,973,157,576,37842,372504,0,4,4,1
4953,991,167,494,38103,373845,0,5,1,0
4926,1026,292,561,39610,374146,1,1,2,1
4978,1002,144,492,39189,373025,1,2,2,1
4940,944,308,514,38030,373340,0,1,2,1
4930,993,212,605,37938,372595,2,0,0,0
4916,1003,254,556,39730,373000,0,5,8,1
5009,1056,129,501,38499,373050,0,2,3,1
4873,1026,293,578,39413,374064,0,0,5,1
4864,1016,231,608,38023,373216,0,1,6,1
4996,965,167,445,38770,373286,0,1,5,1
4925,952,298,513,37768,374133,2,2,4,1
5030,1028,276,474,39577,374104,1,0,3,0
4904,907,121,562,38895,373424,2,3,6,0
4958,919,157,438,38002,374225,1,5,3,0
4921,1058,257,463,38921,373458,1,2,0,1
4876,895,210,503,39726,372733,2,5,8,1
4905,948,233,615,38798,373890,1,5,7,0
5017,963,241,422,38363,372480,1,2,0,0
4980,1045,130,463,39418,373042,1,4,4,0
4977,967,236,598,39655,372432,2,3,3,0
4912,896,212,496,38853,373060,0,2,8,1
4985,966,186,564,38283,372817,0,5,4,0
5055,874,294,455,38710,373815,1,4,0,0
5032,923,207,471,38076,374064,0,4,8,1
5037,1017,277,555,38032,373190,0,5,4,1
4896,994,293,469,38984,372900,1,1,5,0
4889,892,253,446,38367,372813,0,4,8,0
4879,905,187,500,38835,372439,2,2,4,1
4953,938,245,491,38497,373466,2,3,2,1
5046,919,129,423,38058,372435,0,2,8,1
4954,943,289,581,38662,373977,1,0,8,0
4991,959,248,554,38034,372973,2,5,4,0
4980,1002,142,442,39655,374207,1,1,1,0
4995,1065,308,528,38212,374340,1,3,2,0
4873,946,225,571,39052,373772,1,2,0,0
4911,883,301,538,39383,373532,2,1,8,0
5032,951,127,601,38934,373971,2,5,8,1
5010,1038,201,421,37779,373287,1,4,0,0
4962,999,216,428,37901,373200,1,5,0,1
5016,873,278,578,39271,372712,2,4,1,1
4995,1054,123,544,38368,373061,1,5,0,0
4911,993,271,488,38593,372425,2,4,2,1
4966,958,169,523,37846,372924,1,0,2,0
4903,886,279,488,39053,373177,2,5,6,0
4972,942,224,472,38260,374057,2,1,6,1
4942,999,257,442,38833,374019,1,2,5,0
5055,1067,223,449,38792,372416,0,4,1,1
5017,1012,161,515,38278,373186,0,0,4,0
4918,985,137,447,38977,373470,0,1,6,0
4903,963,162,477,38312,372947,2,5,1,1
4967,909,154,496,38588,373500,1,4,5,0
5010,1005,265,557,37931,373292,1,3,2,1
5022,1065,246,474,39210,373667,0,0,3,0
5018,903,197,560,37853,373787,1,4,6,1
4953,971,141,550,38384,373072,1,2,8,1
4950,960,214,563,39737,373700,0,2,0,0
4909,1067,313,441,37936,373702,1,3,8,0
5040,978,299,595,39344,373415,1,0,0,0
5023,970,116,523,39489,373087,1,0,6,0
4958,981,293,467,38161,373241,1,4,4,0
4944,938,270,571,39030,372781,0,5,7,1
4860,997,273,575,37945,372831,1,0,2,0
4963,914,161,609,38278,373737,0,3,7,1
4912,912,303,573,38325,373110,1,4,1,0
4924,960,170,552,38230,373739,1,3,6,0
4873,995,155,553,39054,373357,0,5,0,0
4867,1052,264,471,39727,373508,1,3,0,1
4894,963,153,544,37817,374267,0,5,1,1
4968,1010,245,478,38263,373115,1,3,6,0
5059,1027,234,451,39565,374095,0,5,1,0
4904,898,276,525,39729,374379,2,4,0,0
4995,1045,311,493,39302,372832,1,0,5,0
4909,929,180,529,39400,374381,2,3,0,1
4995,1040,143,517,38079,373323,2,2,0,0
5054,999,214,616,38023,373281,1,5,6,0
4945,959,203,591,38779,372597,0,1,6,0
4870,997,243,422,38416,372571,1,4,0,0
4976,972,253,417,38415,372415,2,2,5,1
4904,888,155,576,39147,374091,0,0,1,0
5000,1022,234,423,39709,372534,2,2,0,1
4980,884,292,450,37832,374331,1,0,3,0
4895,933,138,593,39693,374186,1,0,6,0
4864,1045,239,471,38648,373194,1,0,8,0
4908,1034,145,550,39521,374295,1,0,7,1
4950,1059,181,417,38632,373892,0,1,5,0
4860,1036,187,501,39370,372533,1,5,8,0
5044,936,205,597,38421,373371,2,5,4,0
4947,963,129,593,37885,374193,2,2,1,0
5030,1018,129,438,39233,372505,2,3,3,1
4950,1068,210,514,39232,374113,1,2,6,0
4994,1053,313,472,38182,374301,0,1,5,0
4966,882,210,572,38436,373738,2,4,3,0
5011,887,306,515,39130,373132,0,3,5,0
4930,935,241,602,38114,373225,1,3,1,1
4968,913,307,612,39208,373463,1,4,3,0
5011,943,299,489,39446,373383,2,2,5,1
4995,1009,220,601,39083,373660,2,5,0,1
4934,1028,281,482,39053,373992,1,3,3,1
4973,977,298,449,38157,372950,2,1,5,1
4912,908,158,519,39734,373693,1,0,3,0
4963,939,269,568,39571,372724,2,4,1,0
5044,965,283,583,37959,372574,2,3,5,0
4945,983,155,584,38169,373359,1,1,6,0
4907,935,174,440,38213,372621,2,0,8,0
4912,964,179,593,39156,374174,0,5,0,1
4943,928,220,417,39153,374112,0,3,2,1
4943,964,181,457,37910,373886,0,2,5,0
5046,1061,124,608,38444,374394,2,4,6,0
5005,1006,186,424,38391,372456,2,4,1,1
5033,912,288,501,38005,373853,1,1,6,1
4877,1004,259,543,38463,373806,0,1,5,0
4931,998,185,508,38785,373309,2,2,3,1
4996,904,273,496,38455,373079,2,4,2,1
4901,942,165,602,39612,373945,1,2,5,1
5034,962,217,427,39743,373531,2,4,3,1
5004,917,244,473,39488,372846,1,3,0,0
4899,961,237,485,37940,372515,2,3,2,1
4902,901,267,478,38636,373677,2,1,4,0
4897,896,164,602,38458,373820,2,3,4,1
4909,994,247,435,39052,374357,1,1,2,0
4946,912,144,532,38384,374344,0,3,5,1
4908,915,273,425,38716,372934,0,2,5,1
4930,1023,116,523,39696,374131,1,3,3,1
4951,928,228,609,39510,373120,0,1,8,0
4918,912,274,584,39013,373142,2,2,2,1
4885,1009,274,499,38190,373687,1,0,8,0
4867,912,167,431,38801,372506,1,0,2,0
4926,871,116,422,38596,374280,2,0,0,1
4940,1056,286,565,38192,372781,0,3,6,1
4968,950,234,486,38900,373147,0,2,6,0
4860,1043,215,480,39183,372450,2,5,0,0
