user,location,tweet
ManuelQuimbayoV,"Bogotá, D.C., Colombia",@IvanDuque en toma de medidas y acciones NO por protagonismo SI por el bienestar de toda Colombia 🇨🇴 👏🏻👏🏻👏🏻 |… https://t.co/EagBpf7opM
Stains01,"Bogotá, D.C., Colombia","La justificación para hoy salir a la calle fue: 
Lo que pasa es que me dan un comparendo pedagógico y pues eso no v… https://t.co/ZlCMYLrh65"
margioval77,"Bogotá, D.C., Colombia",Frente a #PicoYGenero aplaudo los pronunciamientos de sectores LGBTI propositivos y no simplemente reaccionarios y… https://t.co/B2yOT1QbBF
angelloherre,"Medellín, Colombia","@ClaudiaLopez, si, usted, que p%#$&amp; tenía en la cabeza cuando sacó la medida del #PicoYGenero? Acepte que se equivo… https://t.co/vbQlzeyd0H"
JoseAle70685276,,#picoygenero lo que quiere es que nos volvamos todos locas como ella
JoseAle70685276,,#picoygenero lo que busca es salgamos ala calle emparejados hombres con hombres y mujeres con mujeres como le gusta… https://t.co/8GHiuDjw0L
liss1406,Bogota,"Hola @Citytv creo que ni la comunidad ni la policía del barrio Alfonso López, sabíamos que el #PicoYGenero empezaba… https://t.co/qhpWnShMkp"
DonBlasfemia,Mordor,Ranma los días pares vs los días impares. #PicoYGenero https://t.co/crcsAfcZIG
rzneas,! A la derecha de la derecha !,"Propuesta Bogota #PicoYGenero :

De los 10 Millones de personas que viven en Bogota, Tan solo 5'000.000 podran sali… https://t.co/XwbomHmJD5"
ether_inco,"Jyväskylä, Suomi","Cómo las mascotas no tienen restricción en el #PicoYGenero .. voy a llamar al perro hijeuputa de mi ex , para poder salir a mercar con calma"
CazaRojosPeru,,"Por irresponsable y causar daño a la salud pública... #FueraMatuk
Saquen a los improvisados, busquen a los capaces… https://t.co/uhA0RBiRTa"
_Quemaspues,🇨🇴 Colombia. 💚 💚 ,"Ya quiero que llegue el día impar.
#PicoYGenero https://t.co/dKQi9UwmJN"
JuanFVillalba,Colombia,Con el #PicoYGenero saldría el 50% de las personas a la calle. Con el #PicoYCedula solamente el 10%.
JuanFVillalba,Colombia,Muchos contentos con el #PicoYGenero. Pero con esta medida quitarían la #CuarentenaObligatoria. Estaría saliendo el 50% de las personas.
4lexaG,Colombia,Bogotá medida #PicoYGenero #COVID19 Ya escucharon. xD https://t.co/RY9ep6RkWp
jairosuarezq,Medellín,Y después de todo los seres humanos nos dividimos en dos géneros #PicoYGenero 🤔
kimmantaluna,colombia,@AngelicaLozanoC Quisiera saber si una mujer mayor de 70 que no puede manejar pero que tiene su conductor personal… https://t.co/PE3wjhH7vN
kimmantaluna,colombia,@ClaudiaLopez Quisiera saber si una mujer mayor de 70 que no puede manejar pero que tiene su conductor personal pue… https://t.co/eM1nU9PJbp
andhruSRM,Bogotá D.C. - Colombia,"#CuarentenaPorLaVida #CuarentenaPositiva #CoronavirusEnColombia 
#PicoYGenero
#Dia25
DÍA IMPAR // DÍA PAR https://t.co/u3N3BhoIpj"
dannytovarq,"Bogotá, Colombia.","Ese #PicoYGenero ¡a ver idiotas!
Lunes Lesbis
Martes Gays
Miércoles Bi
Jueves Trans
Viernes Heteros
Sábado Santos y… https://t.co/ny8B7Sh7kz"
JonaRojasChang,,Ahora poniendo #PicoYGenero aqui en #Bogota ... esto se seguirá alargando 😥🤐
efrainegrette,,"Piden a Claudia López que no se aproveche de la situación para hacer propaganda política
#ClaudiaLopezOportunista… https://t.co/0o7CT2fvyn"
efrainegrette,,Pues algunos congresistas del Centro Democrático le salieron adelante y le dijeron que ya hicieron sus aportes sin… https://t.co/vrUi3RWaiy
efrainegrette,,Además señalan que a Claudia Nayibe no le queda bien salir a pedir porque nunca fue ejemplo de solidaridad.… https://t.co/P9zxETSiO6
efrainegrette,,"En varias ciudades, incluida Medellín, Barranquilla, Santa Marta entre muchisimas otras funciona bien el pico y céd… https://t.co/7gLBgF1hIf"
Frankartur,En algun lugar de un gran país,"Con el #PicoYGenero de Bogotá, los policías que tengan duda sobre el género de la persona tendrán que hacerle cosquillas."
SectorMovilidad,"Bogotá, Colombia","Recuerda que desde el lunes 13 de abril comienza a regir el #PicoYGénero en Bogotá. 

Consulta aquí ⬇️ los casos en… https://t.co/7rHnbgwg9Y"
SCHA_1927,Pascual Guerrero,"#PicoyGénero, día de hombres... 🤦🏽‍♂️🤦🏽‍♂️ https://t.co/EyXiJks3JX"
tatianacastril,"Bogotá, D.C., Colombia","@MonicaRoa La explicación es clara, que propuesta para no usar #PicoYGenero  es una medida fácil para controlar a l… https://t.co/FBhXQNGsb8"
impactamag,Carrera 19 No 1 - 14,#EnEntrevista - Tendremos al #Subsecretario para la Gobernabilidad y Garantía de Derechos de @GobiernoBTA… https://t.co/pM7EigPwvH
bobosapiens1,,Espero que ese NADIE NADIE NADIE no ande por ahí suelto todos los días con eso del #PicoYGenero https://t.co/GlWM6dWDQB
josefobe,"Bogotá, D.C., Colombia","Forma de no evadir el #PicoYGenero 
#COVIDー19 https://t.co/U4ISV0J7aP"
NandaV_2703,,"Estamos listos! 😜🤓
#Cuarentena #PicoYGenero #yoymiotroyo https://t.co/5aCXgzQFPe"
fesminismos,,"¡Súmate #AHORA en el Instagram de @Sentiido! ¿De qué se trata la medida '#PicoYGénero' implementada en #Perú,… https://t.co/Jwq1D1jJff"
autocriticacol,,Ahora con el #PicoYGenero habrá mucho por ahí haciéndose el marica.
mambruto,,Día impar /// Día Par #PicoYGenero #PicoYGeneroEs https://t.co/xVXFahDOzg
Alvarez13Sergio,"Bucaramanga, Colombia","DATOS COVID 19 : Colombia 09/abril
Fuente: @MinSaludCol
#Coronavid19 #Covid19Colombia #COVID19Pandemic… https://t.co/A6wapPiAAq"
GrupotransGAT,Bogotà,Les invitamos a hablar de #PicoYGenero https://t.co/Q6BTtDksdN
LAURAWEINS,Bogota ,Nos acompañan para hablar del #PicoYGenero https://t.co/o6DhlU0MQy
carlosfparma,,@ALEJOMICHELLS @OrgulloLGBT @SePuedeSer @VerdESAColores @MesaLGBT @NoticiasLGBT @ColombiaDiversa @sergiourregoorg… https://t.co/PCn7psoHWT
MesaLGBT,,La @MesaLGBT y la @mesalgbtisurbta se suman a las voces de rechazo contra el Decreto que implementa el #PicoYGenero… https://t.co/uKo0Toqm9P
MateoCardona,Jambudvipa,"#PicoYGénero ¿Y por qué no nos hablan de una buena vez de ""pico y raza""?"
LgbtiConsejo,,Es momento de observar con lupa las prácticas violentas y abusos de autoridad... De @PoliciaBogota con la medida #PicoYGenero @ClaudiaLopez
barajas_duarte,"Ottawa, Ontario",#PicoYGenero #PicoYCedula Rifamos un carro al que le pegue a la idea de mañana!! https://t.co/HPAPqvpX1i
kamiloshow,Bogota,Mi #tbt de hoy me sirve además de coyuntura para el #PicoYGenero . Como ven ... yo no tengo problema. ¿Ustedes? https://t.co/jBZEpJh7mO
barajas_duarte,"Ottawa, Ontario",#PicoYGenero #Covid19Colombia   A ver que tombo los para!!! https://t.co/GD7rRnZrup
bobosapiens1,,@Viviana_bo @MarianneRightm1 Si con lo del #PicoYGenero puedo salir como hombre un día y al otro como mujer y quien puede decir algo.🤣
Sentiido,Colombia,Nos vemos a las 5:00 p.m para hablar de #PicoYGénero La transmisión se hará desde la cuenta de Instagram de Sentiid… https://t.co/qmfgAbqjB8
SabaneroX,Alianza del Pacífico,"La cifra de infectados en Bogotá superó los mil, y la gente con permiso de salir 4 veces a la semana. Pero… https://t.co/AoXrlaNN0j"
PedrazaMaleja,Colombia,"No sale uno casi nunca de la casa, ya ahora que salga solo veré chicas :( #PicoYGenero #CuarentenaEnLaCity"
Krelis9,,Y EN ESTE CASO SALE GANANDO SIEMPRE EL INDECISO TRANS ....! #PicoYGenero #PicoYGeneroEs @Bogota… https://t.co/YVBagQJOWs
JuanpiCastiC,,"2.223 casos confirmados de Covid-19 en Colombia, 174 recuperados, 69 fallecidos, Bogotá 1.029 casos, esto no es un… https://t.co/1H4UsRqVIO"
Elmer82332558,,#PicoYGenero @ClaudiaLopez por fin aunque tarde una medida de si ineficiente 100 dias y cuanto le pago a cmi para q… https://t.co/glL8FN8fNa
UnTal_Floyd,"Bogotá, D.C., Colombia","Nosotros los hombres, saliendo los días impares...

#PicoYGenero https://t.co/eEEaApEDuD"
kikemaus,"Bogotá, D.C., Colombia","#Decreto106 #picoygenero Tan absurdo q kisieron ser ""inclusivos"" y terminaron fue siendo exclusivos ya que hay más… https://t.co/7nlQqZaaTs"
Sentiido,Colombia,"¿Qué opinan del #PicoYGénero? ¿Cómo evitar que sea una medida riesgosa para personas trans, de género fluido o con… https://t.co/yIrAJMBvz8"
Davideliasbm,"No Ahí, Allá",Lo de #PicoYGenero #PicoYCedula es contraproducente porque requiere de un corto beso https://t.co/98fuvKQYlL
helenanodepatio,"Bogotá, Colombia",Dos cosas preocupan del #PicoYGenero: la primera es que le da la potestad a la Policía de decidir a qué genero pert… https://t.co/M9YqxVQ6Sh
Sentiido,Colombia,"""'Mujer' no necesariamente es la construcción de un cuerpo femenino y 'hombre' tampoco representa obligatoriamente… https://t.co/RsY9AETbBZ"
MorenoArlley,"Bogotá, DC.","Día par/ Día impar.
@ColombiaSimpson 
#PicoYGenero 
#QuedateEnCasa https://t.co/Hp8IIhKrN0"
LaMJMartinez,"Washington DC, Bogotá, Bmanga","Gente querida, acompáñennos a conversar sobre #PicoYGénero esta tarde https://t.co/NMjXQiEw7d"
8Lalipop,,"A la gente no se le tiene contenta con NADA, primero lo de la #CuarentenaObligatoria #AislamientoInteligente y ahor… https://t.co/LLHGji5ZLU"
DannyMinotta,Una esquina más allá de Plutón,"De las miradas y los contextos.
Acá una postura frente al #PicoyGenero que se adelanta en Bogotá. https://t.co/tcQlGNLuoM"
AntonioLema16,"Medellín, Colombia","Sra. @ClaudiaLopez #Serénese  #PicoYGenero,vivienda gratis, comida gratis, servicios públicos gratis, etc. ¿Que mas… https://t.co/zfHIvZDqAu"
margari1201,,No entiendo porque el #PicoYGenero es discriminatorio si al contrario los incluye dentro de la sociedad de acuerdo… https://t.co/byr7KDHbhz
wth_effect,"Bogotá, D.C., Colombia","Y si el día que podemos salir las mujeres nos ponemos un cartelito con edad, música favorita y teléfono? Puede ser… https://t.co/HVJcD9TbUA"
SePuedeSer,Bogotá,"👉🏼Sabes que el diálogo es una súper herramienta para conocer, llegar a acuerdos, construir relaciones y aportar al… https://t.co/jBN65lMroe"
VerdeNuestra,,"PICO Y GÉNERO...

En los días pares solo podrán circular mujeres y en los impares, hombres. Las personas transgéner… https://t.co/uKuklOn1UN"
camilomoralesb,Colombia,Gravísimo que la última palabra en una discusión de género la vaya a tener (o pretendan que la vaya a terner) un po… https://t.co/e0rkJJbz7A
CulturaCapitaal,,"No tenemos procesiones, pero las romerías siguen #covid19 #mequedoencasa #encasa #mercar #picoygenero muchas mujere… https://t.co/TFGDBVWgYN"
JiClara, COLOMBIA ,"Severo show, si usted tiene pene pues sale el día que salen los penes, y si usted tiene vagina sale los días de las… https://t.co/ZYBh5eQ7DP"
JuanE_Quintero,,Síganme para más consejos de política pública. #PicoYGenero #PicoYGeneroEs https://t.co/KvXrjA6PQO
calindignado,🅰️mericaDeCali 👺,"📌#PicoYPlaca
📌#PicoYCedula
📌#PicoYGénero
¿Luego que vendrá, el #PicoYRaza? 
Si eso es siendo Alcalde, se imaginan e… https://t.co/fVlHqlAlxF"
PublimetroCol,Bogotá,Así es como funcionará la medida decretada por la Alcaldía. #QuedateEnCasa #picoygénero #Bogotá #noticias https://t.co/eeZenbpsmy
Leonard56653709,,"@AlirioUribeMuoz @ClaudiaLopez @Contagioradio1 Para ella eso no es una prioridad.
La prioridad para ella es el… https://t.co/jqQBlg98ob"
Maracuyx,occupied wampanoag land,@ClaudiaLopez esta poniendo en riesgo la vida de muchisimas personas de manera innecesaria. Rechazo firmemente las… https://t.co/dv8BTxCEc0
gloriaelena01,Colombia,@LuisErnestoGL Los gajes del oficio jajaja parte del teletrabajo❤ Me encantó! #SecretarioDeGobiernoBogotá #Bogota… https://t.co/8AF8HyakcX
mnatalia04,"Medellín, Colombia","El martes en Bogotá, más de uno lo veremos así #PicoYGenero siempre Queen en mi memoria https://t.co/fkjhcpB04i"
camiloriosSR,Bogota Colombia,Ya preparado para seguir arriesgando el jopo #picoygenero https://t.co/gQjic4qBKa
mirllanWallace,,Hay cosas que son naturales y graciosas como las del tipo de la BBC. Pero lo de hoy de @LuisErnestoGL  está muy lej… https://t.co/ePiGZdgmnJ
sexplosive_,"Sevilla, España",EN LA MALA CON LOS TOMBOS HIJUEPUTAS. #Bogotá #PicoYGenero https://t.co/pahpP7IXLy
UrbanArtOne,,@VickyDavilaH A mi me gustó mucho por que facilita el trabajo de la policía y no tienen que  estar deteniendo a las… https://t.co/VRgp6mKu1q
Arturoelduro,,"¿#PicoYGénero? Yo lo que quiero es ¡#PicóYSexo! 

Si, voy a seguirle dando como a piñata ochentera."
Hcaceresa,Bogotá - Colombia,El #PicoYGenero facilita el trabajo de las autoridades asi no tienen que parar a todo el mundo para pedir la cédula.
Galvis1988,Medellín ,Jajajajaja la imagen del secretario de Gobierno de Bogotá @LuisErnestoGL con su hija mientras da una entrevista es… https://t.co/EqPoczgA9z
JuancMarcruz,,"@NoticiasCaracol #picoygenero.... Buenas tardes, mi madre necesita compañía para una cita médica de control de 3 me… https://t.co/0AG4D2gpXr"
Tavocentrismo,,"Definitivamente son los tiempos más excluyentes, con eso del ""pico y algo"" queremos resolverlo todo. #PicoYGenero… https://t.co/OT4gCWGvM2"
DonJoaker,"Fontaine-lès-Dijon, France","A ver centristas bien pensantes,

¿Y sí el #PicoYGénero lo hubiese propuesto Petro, estarían tan de acuerdo?

Acuér… https://t.co/rXMjrK0tM7"
CaritoVargasR,Bogotá - Colombia,Mi carro y yo somos pares 😬#picoyplaca #picoygénero
LAURAWEINS,Bogota ,"Amiguillos: les invito a leer está publicación de @MonicaRoa 
Así podrán entender un poco sobre todo esté tema del… https://t.co/ajtn3Yxd7o"
WilliRuiz12,,"Para todos los ya fallecidos que salen como beneficiaros de #IngresoSolidario 
Se les informa que por #PicoYCedula… https://t.co/TI3KtpmLEu"
corinestrellada,Banana Republic ,"Léanlo por favor, son cinco minutos para toda la vida. #PicoYGenero https://t.co/s22Me78qig"
ONGammishaddai,"Bogotá, D.C., Colombia","Dra @PalomaSenadora aprovechando el tema de los 100mil seguidores, usted sabe si el ""Alcalde"" de la capital consult… https://t.co/quiFHQPBOC"
Quefiasco1,,"La tal medida del #PicoYGenero es la estupidez más grande que existe, absurda, ridícula, muy propia de una imbécil… https://t.co/3YXBsBxgLy"
LaudEstereo,Bogotá - Colombia,"Tenga en cuenta las restricciones para la movilidad según su sexo.
Conozca en qué consiste el #PicoyGénero y cuénte… https://t.co/abnSo4SflM"
sami627,,"No me condenen por lo que opino, pero para mi la medida #PicoYGenero no me parece tan mala, mas cuando como mujer t… https://t.co/rL4uhfyMXK"
buddychenco,"Bogotá, Colombia",La aplicación de #PicoYGenero es la muestra de que se esta improvisando.... No se va a solucionar nada con esa medi… https://t.co/mwsUrQeJId
nchudoba96,"Bogota, Colombia","El decreto proclamado por la alcaldesa de Bogotá, @ClaudiaLopez, es arbitrario y pone en riesgo a la población tran… https://t.co/iPPGvQndOa"
JonathanDLS1,Bogota,#quedateencasa la oportunidad de much@s #PicoYGenero https://t.co/4dzBStRsL6
33Mujeres_AC,,"#PicoYGénero es la medida implementada en Bogotá, con respecto a la libre circulación tanto de hombres y mujeres pa… https://t.co/VBX5NT4l0u"
sepearlogo,,"#COVIDー19 
#Bogota con 992 casos y @ClaudiaLopez y su equipo de genios (Borrachines y otros personajes de cuentos)… https://t.co/10Wn5hFTwC"
Sentiido,Colombia,Hablemos de #PicoYGénero. ¡Hoy jueves a las 5:00 p.m! Con @LAURAWEINS del @GrupotransGAT @DavidAlonzoC de… https://t.co/kCqDA3Qb5y
JairoJrSandhers,"Cúcuta, Colombia",@IvanDuque @fcarrilloflorez @mluciaramirez @Fruizgomez @ingjairoyanez @angelccabrera @FrBarbosaD @DavidFajardoGra… https://t.co/OrI3xGOQtT
ruidiaz_ddhh,"Bogotá, Colombia",#PicoYGenero Así soy en día Impar y día Par. Juajuajuajua Challenger #AsiSoyPicoYGenero https://t.co/5SEnORgTdu
sebastianm497,,"La mujer se enfrenta a peligros dentro de su propio hogar, la calle no es un escenario distinto, mucho menos seguro… https://t.co/7zcwL7h0lR"
Arturoelduro,,¿Por qué #PicoYGénero? ¿Por qué no #PicoYSexo?
Fer_lemon,,Día Impar// Día par #PicoYGenero @oficialHASSAM https://t.co/sDEvI5CM9C
JMBN77,"Bogotá, D.C., Colombia",Es decir la placa es impar y como hombre me puedo movilizar ese día? Esto fomenta d nuevo aglomeraciones e inseguri… https://t.co/D6Kxd47Saw
egoCitymgz,Colombia,¡HOY! ¡HOY! A las 5 p.m. @sentiido tendrá una conversación con @LAURAWEINS y @DavidAlonzoC sobre el #PicoyGénero po… https://t.co/Jcopk0gOsg
Ciase_ong,Colombia,Señor*s @Bogota @ClaudiaLopez @PoliciaBogota @LuisErnestoGL @GobiernoBTA @SeguridadBOG @secredistmujer @SubLGBTI La… https://t.co/ga5rVn9aGU
Chujitso,"Bogotá, D.C., Colombia",El #PicoYGenero no es mas que una declaración de #heterofobia para #Bogota y punto.
MelissaDelahoz,En tú Timeline,"Varios colectivos feministas se han pronunciado en contra del #PicoYGénero, ahora nos toca cuidarnos entre nosotras… https://t.co/yhOeWbWIHj"
Sentiido,Colombia,"""El género es un amplio espectro que cada quien construye y que puede variar a lo largo de la vida: hay infinidad d… https://t.co/lm4u43Vn8q"
catamartinezc,"Bogotá, D.C., Colombia",Uno de los problemas de #PicoYGénero es que revela discriminación estructural: los hombres salen poco en sus días y… https://t.co/soS4JRnQmi
egoCitymgz,Colombia,"Hoy comenzó la vigencia de la medida de #picoygénero en #Bogotá, Colombia, una medida que violenta los cuerpos dive… https://t.co/4J0A0H4mn7"
DavidRecioB,"Bogotá, Colombia",Que se venga el #PicoYgénero https://t.co/V630RCQWLK
CameroconR,"Washington, DC","Ahora resulta que los que se hacen llamar “progresistas”, que han defendido la identidad de género por años, critic… https://t.co/C7bqa7dDAK"
MonicaRoa,Colombia - España,"La experiencia de #PicoYGenero en otros países (Perú y Panamá) ya ha resultado en transfobia exacerbada, múltiples… https://t.co/spP5ybvOWW"
MonicaRoa,Colombia - España,"Y finalmente llego al tema de #PicoYGénero: como se imaginarán habrá policías, con quienes tienen una historia comp… https://t.co/X0gYQeFPIp"
MonicaRoa,Colombia - España,"Voy a intentar explicar por qué es preocupante el impacto que el #PicoYGénero va a tener en la población trans, que… https://t.co/sCEiN0VkeF"
Monsieur_Oscar,FACATATIVA,"Y T Transexuales hombre que en su género es mujer, viste de mujer o en su identidad es mujer, sale con las mujeres,… https://t.co/OAJmJQLRro"
ALEJOMICHELLS,Bogota Colombia,Discusión de #PicoYGenero ha puesto en la agenda pública los profundos niveles de discriminación y transfobia que a… https://t.co/fTTsuKj3Mu
Monsieur_Oscar,FACATATIVA,"Los que no entienden el #PicoYGenero  les explico la sigla LGBT, L Lesbianas mujeres que les gustan las mujeres sal… https://t.co/yUHUq7uKZv"
SanSa919,"Bogotá, D.C., Colombia",#PicoYGenero NO #PicoYCedula SI
FCardenasY,Cali - Colombia,"Leo a muchos criticando el #PicoYGenero de @ClaudiaLopez, preocupados por el día en el que pueden salir los homo/tr… https://t.co/kK4YgeCIue"
Pretzzi,"Washington, D.C🇺🇸","Día de compras impar:
🤣🤣🤣 #humor #SemanaSanta #PicoYGenero https://t.co/LDvkChn4BW"
DavidCamiloR,"Bogotá, DC, Colombia",Solo veo memes de hombres vestidos de mujeres y no al revés. Que aburrición... que flojera de humor... Meh... #PicoYGenero
empanadologo_,"Bogotá, D.C., Colombia",Siento que salir cualquier día del #PicoYGenero implica para mí tener problemas con los tombos :(
davidfonseca316,,Deberían abrir también los salones de belleza en #cuarentena porque casi le colocan un comprendo a mi prima de por… https://t.co/inpvwVLyWs
EdisonF56754787,,Aquí la fórmula para #PicoYGenero será que lo multarán https://t.co/hJzhl3v0dK
alejomontiba,"Bogotá, Colombia",Algunos todavía no se enteran que el género no tiene nada que ver con las preferencias sexuales. #AislamientoSocial… https://t.co/6cWUYQnYY1
Refranero1785,"San Miguel de Sema, Boyacá, Colombia",🚜👨‍🌾🌽Lo echo en Bogotá por Nayibe con el #PicoYGenero es fríamente calculado por la alcaldesa para favorecer su gén… https://t.co/ac6fnx51mK
AsdeEspadas_co,"Bogotá, D.C., Colombia","Los bogotanos listos para el #PicoyGénero 😂😂😂
#cuarentena 
#StayHome https://t.co/iMEx7ycAqN"
CesarBenavides1,Bogota ,"Hoy inicia #PicoYGenero es pedagógico, está demostrado que la gente aprende es a las malas a las patadas https://t.co/1kgUxCptul"
FUNDAMEJORHIV,SUBA BOGOTÁ D. C. ,"Pregunta para @Bogota @ClaudiaLopez @GobiernoBTA @LuisErnestoGL

¿Por qué con el Decreto #PicoYGenero NO se tuvo en… https://t.co/X3bIgRqSHU"
JuanPaOrtega3,"Montería, Colombia","Quieren implementar aislamiento inteligente , en un país que no está preparado para hablar sobre sexualidad e ident… https://t.co/lzpAeFgfze"
RaulARiosL1,BOGOTÁ COLOMBIA,"Pregunta para @Bogota @ClaudiaLopez @GobiernoBTA @LuisErnestoGL

¿Por qué con el Decreto #PicoYGenero NO se tuvo en… https://t.co/bjwSAMxS6W"
Onlag_,"Bogotá, D.C., Colombia","#PicoYGenero #MeQuedoEnCasa #LaCuarentenaTerminaraCuando
Pico y género musical XD https://t.co/RLfO0OfTfa"
mariieaguas_pic,,"Con esto del #PicoYGenero los Congresistas, Senadores y demás que trabajan aliados con @IvanDuque, para ""ayudas"" po… https://t.co/jf68sNTkrA"
Erick_Nieves,Colombia,"Por qué los colombianos son tan tramposos, sale la #Curentena y la incumplen con excusas, sacan #PicoYGenero y ya s… https://t.co/DdpYYpuuXt"
wendypadron,Colombia,"@laquintana2015 @DilaurenttiCris Mujeres en situación de peligro, bajo condiciones de violencia intrafamiliar, de g… https://t.co/4X6ZuPDWTk"
FdoDuarte,Colombia,@Will_Andresanc @juanitovt Con #PicoyGénero hay mayor aglomeración.
Col_Uribista,"Medellín, Colombia",Como les parece la medida de #PicoYGenero
cruzsoft,,#PicoYGenero estos #Simpson siempre adelantados al futuro https://t.co/N9odXwBhLz
FdoDuarte,Colombia,"@Will_Andresanc @juanitovt Ok, de acuerdo...Y según ese rzonamiento, de nuevo: ¿Con cúal de las 2 medidas hay mas… https://t.co/z7vEftdlVJ"
hey__Jules,Gotham,"Una pregunta con relación al #PicoYGenero 
Sí en mi casa vivimos solo mi papá, mi perro y yo, ¿cómo vamos a poder s… https://t.co/CH3t6jSHCK"
Juanpyvg,"Carolina del Norte, USA",Vivimos en la época en donde nos encanta 'PROBLEMATIZAR'; literalmente complicarnos la vida. Éste sin sentido exist… https://t.co/VqIBQOmqRf
ArdilaPhilippe,"Encasa,Cartagena, Polombia🇨🇴",DÍA IMPAR //DÍA PAR #PicoYGenero https://t.co/KzHa412AqO
EcastilloVa,Bogotá D.C.,"Sobre el #PicoYGenero había dos opciones, ninguna de las dos chévere.

Debido a la violencia estructural y el… https://t.co/JogcXqsioU"
bernanchis,,"Parce, no respetaron el aislamiento obligatorio... Qué van a respetar el #PicoYGenero"
GinaPaolaNova,"Bogotá, D.C., Colombia","¿Qué garantías le dará @ClaudiaLopez y la @Bogota a las personas transgénero con el #PicoYGénero? 

Valeria Bonilla… https://t.co/noGNolfjdL"
jerau_dj,"Bogotá, D.C., Colombia","Tan fácil y eficiente que es aplicar el #PicoYCedula, pero según la medida improvisada de @ClaudiaLopez es más fáci… https://t.co/TZjhp45JYj"
